REC_ID,COMPANY,DISPOSITION_TYPE,PRIMARY_CRIME_CODE,USAO,COUNTRY,DATE,FINE,TOTAL_PAYMENT,AGMT_YEAR
1313,Douglas Brothers Inc.,plea,Environmental,New York - Western District,United States,2/8/2005,40000,40000,2005
1314,Down to Earth Landscaping,plea,Immigration,Pennsylvania - Eastern District,United States,3/7/2011,129000,129000,2011
1315,Downstate Transportation Services Inc.,plea,Fraud - Health Care,Illinois - Southern District,United States,12/20/2007,0,401556,2007
1316,Doyle Construction Co. Inc.,plea,Fraud - General,North Carolina - Middle District,United States,8/14/2001,50000,50000,2001
1317,Dr. 2 Shoes Inc.,plea,Fraud - General,North Carolina - Middle District,United States,1/5/2009,0,731308,2009
2784,Dream Boat Inc.,plea,False Statements,Florida - Southern District,United States,4/10/2000,250000,250000,2000
2785,Dream USA Inc.,plea,False Statements,Florida - Southern District,United States,4/10/2000,250000,250000,2000
45,Dreyfus Sons & Co. Ltd. Banquiers,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,12/10/2015,24161000,24161000,2015
1318,DuCoa L.P.,plea,Antitrust,USDOJ - Antitrust Division,United States,3/26/2003,0,51700,2003
251,"DuPont Dow Elastomers, LLC",plea,Antitrust,USDOJ - Antitrust Division,United States,4/22/2005,84000000,84000000,2005
1320,Duey Construction LLC,plea,Other,Arizona,United States,8/30/2004,0,51700,2004
3116,Duke Energy Beckjord LLC,plea,Environmental,Ohio - Southern District,United States,11/23/2016,1000000,1000000,2016
2583,"Duke Energy Carolinas, LLC",plea,Environmental,"North Carolina - Eastern District,USDOJ - Environment & Natural Resources Division - Environmental Crimes Section",United States,5/14/2015,53600000,53819870,2015
2584,"Duke Energy Progress, Inc.",plea,Environmental,"North Carolina - Eastern District,USDOJ - Environment & Natural Resources Division - Environmental Crimes Section",United States,5/14/2015,14400000,14400000,2015
1322,Duke Energy Renewables Inc.,plea,Wildlife,Wyoming,United States,12/2/2013,400000,1000000,2013
250,Dunlop OIl & Marine Ltd.,plea,Antitrust,USDOJ - Antitrust Division,United States,1/9/2009,4540000,4540000,2009
1323,Dunn Engineering Associates P.C.,plea,Antitrust,USDOJ - Antitrust Division,United States,4/29/2005,75000,75000,2005
2787,Duramed Inc.,plea,Fraud - General,Florida - Middle District,United States,8/21/2000,157226,158633,2000
1324,Durastone Inc.,plea,Environmental,Maine,United States,3/15/2002,116500,136205,2002
1325,Duratek Federal Services Inc.,plea,Environmental,Tennessee - Eastern District,United States,12/28/2006,10000,300000,2006
1326,Durham Meat Co.,plea,Wildlife,California - Northern District,United States,5/9/2006,75000,75000,2006
252,"Dutton Yarn Company, L.P.",plea,Environmental,Massachusetts,United States,11/1/2004,300000,300000,2004
1327,Dynacorp Financial Strategies Inc.,plea,Fraud - General,USDOJ - Organized Crime Strike Force (California - Northern District),United States,10/4/2004,0,31168500,2004
1328,Dynamics Bristol Ltd.,plea,Import / Export,Connecticut,United States,9/10/2001,10000,10000,2001
2789,Dywidag-Systems International USA Inc.,plea,Antitrust,California - Northern District,United States,3/21/2000,1328800,1328800,2000
1329,E-D Coat Inc.,plea,Environmental,California - Northern District,United States,3/28/2002,215000,215000,2002
1330,E-Lite Automotive Inc.,plea,Antitrust,USDOJ - Antitrust Division,United States,10/23/2012,5000000,5000000,2012
1331,E-STAR Inc.,plea,Fraud - Tax,Pennsylvania - Eastern District,United States,4/2/2007,6928872,6928872,2007
821,"E. Gutzwiller & Cie, Banquiers",NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,9/8/2015,1556000,1556000,2015
254,E. H. Wachs Co.,plea,Import / Export,Illinois - Northern District,United States,4/17/2003,506000,506000,2003
1332,E. L. Thompson Associates LLC,plea,Immigration,Tennessee - Western District,United States,12/22/2003,27000,27000,2003
46,"EFG Bank European Financial Group SA, Geneva (EFG Group) & EFG Bank AG (EFG Bank)",NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,11/20/2015,29988000,29988000,2015
1334,EHM Enterprises Inc.,plea,Gambling,North Carolina - Eastern District,United States,5/24/2006,15000,15000,2006
3129,"EJT Management, Inc.",plea,Other,Massachusetts,United States,12/23/2016,350891,570198,2016
263,"EMI-SAR Trucking & Equipment, Inc.",plea,Environmental,Florida - Southern District,United States,12/2/2002,25000,34100,2002
268,EPPS Shipping Co.,plea,Act to Prevent Pollution from Ships,Puerto Rico,Liberia,8/18/2011,600000,600000,2011
595,ESI Entertainment Systems,DP,Gambling,New York - Southern District,Canada,6/1/2008,0,9114342,2008
1335,EVA Airways Corp.,plea,Antitrust,USDOJ - Antitrust Division,Taiwan,7/1/2011,13200000,13200000,2011
255,"Eagle Eyes Traffic Industrial Co., Ltd.",plea,Antitrust,USDOJ - Antitrust Division,United States,10/23/2012,5000000,5000000,2012
1336,Eagle Inc.,plea,Kickbacks,Louisiana - Eastern District,United States,8/22/2001,48000,48000,2001
1338,Earl P.L.Apfelbaum Inc.,plea,Antitrust,New York - Southern District,United States,4/7/2004,130000,130000,2004
256,"Earth Technology II, LLC",plea,Fraud - General,Connecticut,United States,12/21/2006,500000,526035,2006
1339,East Bernstadt Cooperage Inc.,plea,Immigration,Kentucky - Eastern District,United States,3/28/2003,40000,40000,2003
1340,East Coast Capital Co. LLC,plea,Environmental,New York - Northern District,United States,8/25/2006,500000,500000,2006
1341,East Coast Distributors Inc.,plea,Wildlife,Rhode Island,United States,10/22/2001,5000,54500,2001
1342,"East Point, LLC",plea,Environmental,Colorado,United States,8/29/2013,10000,10000,2013
1344,Ebara Int'l Corp. Inc.,plea,Fraud - General,District of Columbia,United States,12/22/2004,6300000,6300000,2004
2792,Ecila Plantation LLC,plea,Environmental,other gov't,United States,9/29/2000,5500,5500,2000
1345,Eck MD Inc.,plea,Controlled substances / Drugs / Meth Act,Florida - Middle District,United States,12/10/2001,1700000,1700000,2001
1346,Eco Finishing Co.,plea,Environmental,Minnesota,United States,2/16/2007,225000,250000,2007
258,"Economy Cash & Carry, Inc.",plea,Environmental,Texas - Western District,United States,1/28/2010,22000,22000,2010
1347,Ecosolve LLC,plea,Environmental,North Carolina - Western District,United States,9/5/2008,160000,160000,2008
259,Efploia Shipping Co. S.A.,plea,Act to Prevent Pollution from Ships,Maryland,Marshall Islands,2/27/2012,925000,1200000,2012
260,"El Al Israel Airlines, Ltd.",plea,Antitrust,USDOJ - Antitrust Division,Israel,2/4/2009,15700000,15700000,2009
261,El Dorado Chemical Co.,plea,Environmental,Arkansas - Western District,United States,2/24/2005,45000,45000,2005
673,El Paso,NP,FCPA,New York - Southern District,United States,2/1/2007,0,5482363,2007
2586,El Ranchito Corp.,plea,Food,Mississippi - Southern District,United States,3/13/2014,6000,6000,2014
674,Elan Corp.,NP,FDCA / Pharma,Massachusetts,United States,12/8/2010,0,3600000,2010
1348,Elan Pharmaceuticals,plea,FDCA / Pharma,Massachusetts,United States,3/1/2011,97050000,202650000,2011
2795,Electromechanical Systems Inc.,plea,Other,other gov't,United States,11/9/2000,500000,8000000,2000
675,Electronic Clearing House,NP,Gambling,New York - Southern District,United States,3/1/2007,0,2300000,2007
1349,Elf Atochem S.A.,plea,Antitrust,USDOJ - Antitrust Division,France,4/15/2002,8500000,8500000,2002
1351,Eli Lilly,plea,FDCA / Pharma,"USDOJ - Civil Division - Office of Consumer Litigation,Pennsylvania - Eastern District",United States,1/30/2009,515000000,615000000,2009
1350,Eli Lilly,plea,FDCA / Pharma,USDOJ - Civil Division - Office of Consumer Litigation,United States,12/21/2005,0,6000000,2005
2796,Eli Lilly & Co.,plea,FDCA / Pharma,"Pennsylvania - Eastern District,USDOJ - Civil Division - Office of Consumer Litigation",United States,1/30/2009,515000000,515000000,2009
1352,Elpida Memory,plea,Antitrust,USDOJ - Antitrust Division,Japan,3/23/2006,84000000,84000000,2006
262,"Embraco North America, Inc.",plea,Antitrust,USDOJ - Antitrust Division,United States,1/6/2011,91800000,91800000,2011
3028,Embraer S.A.,DP,FCPA,USDOJ - Criminal Division - Fraud Section,Brazil,10/24/2016,107285090,107285090,2016
1353,Emery Worldwide Airlines Inc.,plea,Environmental,"Ohio - Southern District,USDOJ - Environmental Division",United States,12/30/2003,6000000,6000000,2003
264,"Empire State News Corp., Inc.",plea,Antitrust,USDOJ - Antitrust Division,United States,10/22/2003,200000,200000,2003
1354,Empire Transit Mix Inc.,plea,Environmental,New York - Eastern District,United States,9/28/2005,300000,450000,2005
1355,Encana Oil and Gas (USA) Inc.,plea,Wildlife,Colorado,United States,9/7/2010,30000,200000,2010
759,"Endo Pharmaceuticals, Inc.",DP,FDCA / Pharma,"New York - Northern District,USDOJ - Civil Division - Consumer Protection Branch",United States,2/21/2014,10414466,20828932,2014
265,Endovascular Technologies,plea,FDCA / Pharma,California - Northern District,United States,6/18/2003,43400000,43400000,2003
1356,Endzone Sportswear Inc.,plea,Import / Export,Virginia - Eastern District,United States,12/14/2006,10000,10000,2006
266,"Energy Partners, Ltd.",plea,Environmental,Louisiana - Eastern District,United States,2/25/2008,75000,100000,2008
1357,Engelhart Gourmet Foods,plea,Food,California - Eastern District,United States,9/9/2009,50000,50000,2009
594,English Construction Co.,DP,False Statements,Virginia - Western District,United States,3/1/2007,0,2500000,2007
1358,Enterpro STC Services LLC,plea,Fraud - General,North Carolina - Western District,United States,6/11/2012,0,320019,2012
2797,Enviro-Comp Laboratories Inc.,plea,False Statements,Louisiana - Middle District,United States,12/12/2000,7000,7000,2000
267,"Environmental Compliance Solutions, LLC",plea,Environmental,Louisiana - Western District,United States,3/18/2011,50000,50000,2011
2798,Environmental Monitoring and Technologies Inc.,plea,Fraud - General,Illinois - Northern District,United States,10/25/2000,50000,50000,2000
1361,Environmental Testing and Monitoring Systems Inc.,plea,False Statements,Virginia - Eastern District,United States,1/5/2004,40000,40000,2004
269,Epson Imaging Devices Corp.,plea,Antitrust,USDOJ - Antitrust Division (San Francisco),Japan,10/26/2009,26000000,26000000,2009
1362,Equilon Pipeline Company LLC,plea,Environmental,Washington - Western District,United States,6/30/2003,15000000,15000000,2003
1363,Equipment & Supply Inc.,plea,Import / Export,Wisconsin - Eastern District,United States,8/6/2004,50000,50000,2004
1364,Erler Industries Inc.,plea,Environmental,Indiana - Southern District,non - U.S.,10/10/2008,1000000,1125000,2008
270,"Erman Corp., Inc.",plea,Environmental,Kansas,United States,2/3/2006,50000,50000,2006
753,Ernst & Young LLP,NP,Fraud - Tax,New York - Southern District,United States,2/26/2013,0,123000000,2013
797,Ersparniskasse Schaffhausen AG,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,6/15/2015,2066000,2066000,2015
2588,"Espar, Inc.",plea,Other,USDOJ - Antitrust Division (New York),United States,6/26/2015,14969512,14969512,2015
1365,Ethex,plea,Food,"Missouri - Eastern District,USDOJ - Civil Division - Office of Consumer Litigation",United States,3/2/2010,23437382,25772750,2010
1366,Euclid Machine Inc.,plea,Fraud - General,Ohio - Northern District,United States,2/16/2005,0,172201,2005
271,"Euro Optics, Ltd.",plea,Import / Export,Pennsylvania - Middle District,United States,7/31/2008,10000,10000,2008
1368,Europe's Finest Inc.,plea,Import / Export,Mississippi - Southern District,United States,6/7/2007,10000,10000,2007
272,"Eurotech Industries, Inc.",plea,Environmental,USDOJ - Antitrust Division,United States,5/30/2003,16000,26808,2003
1369,"Evergreen Destination Holdings, LLC",plea,Environmental,California - Eastern District,United States,11/13/2012,0,7000,2012
2799,"Evergreen International, S.A.",plea,Act to Prevent Pollution from Ships,USDOJ - Criminal Division (California - Central District),United States,4/20/2005,15000000,25000000,2005
2801,"Evergreen International, S.A.",plea,Act to Prevent Pollution from Ships,USDOJ - Criminal Division (California - Central District),United States,4/20/2005,3000000,2003000000,2005
2800,"Evergreen International, S.A.",plea,Act to Prevent Pollution from Ships,USDOJ - Criminal Division (California - Central District),United States,4/20/2005,15000000,25000000,2005
2802,"Evergreen International, S.A.",plea,Act to Prevent Pollution from Ships,USDOJ - Criminal Division (California - Central District),United States,4/20/2005,15000000,25000000,2005
1370,"Executive Recycling, Inc.",plea,Fraud - General,Colorado,United States,7/30/2013,4500000,4570144,2013
273,"Executive Relocation International, Inc.",plea,Antitrust,USDOJ - Antitrust Division,United States,3/20/2006,72600,72600,2006
274,Exide Illinois,plea,Fraud - General,Illinois - Southern District,United States,2/27/2002,27500000,27500000,2002
776,Exide Technologies,NP,Environmental,California - Central District,United States,3/1/2015,0,3000000,2015
275,"Expedition Networks, Ltd.",plea,Fraud - General,USDOJ - Antitrust Division,United States,12/14/2005,5100000,5100000,2005
678,"Express Scripts, Inc.",NP,FDCA / Pharma,Massachusetts,United States,9/1/2007,10500000,10500000,2007
1372,Exxon Mobil Corp.,plea,Wildlife,"Colorado,USDOJ - Environment & Natural Resources Division - Environmental Crimes Section",United States,8/17/2009,80000,120000,2009
277,Exxon Mobil Pipeline Co.,plea,Environmental,Massachusetts,United States,5/1/2009,359018,6179509,2009
278,"F&M Environmental Technologies, Inc.",plea,False Statements,Virginia - Eastern District,United States,4/13/2001,30000,30000,2001
2804,F. Alioto Co.,plea,Wildlife,California - Northern District,United States,4/30/2001,10000,10000,2001
1373,F.W. Dougherty Engineering & Associates Inc.,plea,Fraud - General,Alabama - Northern District,United States,4/2/2007,3830760,3830760,2007
1374,FC Young & Co.,plea,Immigration,Pennsylvania - Eastern District,United States,2/4/2011,69000,69000,2011
1376,FPP Distribution Inc.,plea,FDCA / Pharma,Ohio - Southern District,United States,8/31/2004,100000,100000,2004
1377,FSD Group LLC,plea,Import / Export,Florida - Southern District,United States,3/8/2013,100000,100000,2013
1378,FWM Corp.,plea,OSHA / Workplace Safety / Mine Safety,New Hampshire,United States,6/18/2001,10000,10000,2001
3102,"FX Drilling Company, Inc.",plea,Environmental,Montana,United States,8/11/2016,100000,100000,2016
279,"Fadilur, S.A.",plea,Food,Florida - Southern District,Uruguay,11/16/2006,100000,100000,2006
280,"Fai Po Jewellery (H.K.) Co., LTD",plea,Import / Export,Alaska,Hong Kong,8/29/2012,800000,1817737,2012
282,Fair Voyager Maritime SA,plea,False Statements,New York - Southern District,Greece,8/31/2005,1050000,1050000,2005
281,Fairdeal Group Management,plea,False Statements,New York - Southern District,United States,8/31/2005,1050000,1500000,2005
283,"Fairmont Shipping (Canada), Ltd.",plea,Act to Prevent Pollution from Ships,Oregon,Canada,11/25/2003,450000,450000,2003
284,Fairport Shipping Ltd.,plea,Act to Prevent Pollution from Ships,Alaska,Greece,7/7/2008,100000,100000,2008
805,Falcon Private Bank AG,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,7/20/2015,1806000,1806000,2015
597,"FalconStor Software, Inc.",DP,Other,New York - Eastern District,United States,6/27/2012,0,2900000,2012
1380,Fales Trucking Inc.,plea,Fraud - General,Connecticut,United States,8/1/2003,15000,119000,2003
1382,Family Farm Inc.,plea,Money Laundering,Louisiana - Eastern District,United States,10/10/2001,0,88382,2001
1384,Fantasy Homes of Lexington Inc.,plea,Fraud - General,South Carolina,United States,3/18/2003,85000,166783,2003
285,Far East Trading Co.,plea,Import / Export,Virginia - Eastern District,United States,6/1/2001,50000,50000,2001
1385,Farm Fresh Meats Inc.,plea,Fraud - General,Arizona,United States,9/27/2007,100000,490000,2007
